STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,MIGRATION_TYPE,Entry category,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,AUS,Australia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2017,,59620,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,AUS,Australia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2018,,51082,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,AUS,Australia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2019,,50495,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,AUS,Australia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2020,,44442,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,AUS,Australia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2021,,80378,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,AUS,Australia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2022,,54294,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,AUS,Australia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2023,,52500,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,AUT,Austria,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2014,,11790,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,AUT,Austria,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2015,,12742,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,AUT,Austria,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2016,,12296,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,AUT,Austria,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2017,,12090,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,AUT,Austria,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2018,,11088,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,AUT,Austria,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2019,,11764,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,AUT,Austria,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2020,,9010,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,AUT,Austria,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2021,,10782,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,AUT,Austria,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2022,,12579,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,AUT,Austria,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2023,,12990,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2014,,23114,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2015,,26206,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CAN,Canada,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2014,,67714,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CAN,Canada,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2015,,69499,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CAN,Canada,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2016,,78006,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CAN,Canada,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2017,,82467,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CAN,Canada,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2018,,85167,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CAN,Canada,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2019,,91310,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CAN,Canada,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2020,,49290,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CAN,Canada,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2021,,81435,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CAN,Canada,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2022,,97375,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CAN,Canada,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2023,,109715,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CZE,Czechia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2014,,5848,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CZE,Czechia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2015,,5246,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CZE,Czechia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2016,,4589,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CZE,Czechia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2017,,6633,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CZE,Czechia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2018,,8390,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CZE,Czechia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2019,,9953,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CZE,Czechia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2020,,10542,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CZE,Czechia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2021,,11365,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CZE,Czechia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2022,,10656,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,CZE,Czechia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2023,,10485,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,DNK,Denmark,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2014,,5927,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,DNK,Denmark,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2015,,12795,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,DNK,Denmark,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2016,,8920,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,DNK,Denmark,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2017,,8452,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,DNK,Denmark,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2018,,5954,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,DNK,Denmark,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2019,,4665,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,DNK,Denmark,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2020,,5054,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,DNK,Denmark,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2021,,4759,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,DNK,Denmark,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2022,,5507,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,DNK,Denmark,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2023,,6026,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2014,,1387,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2015,,1458,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2016,,1513,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2017,,1370,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2018,,1844,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2019,,2494,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2020,,2153,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2021,,2893,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2022,,3207,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2023,,2173,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,FIN,Finland,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2014,,7886.501044,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,FIN,Finland,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2015,,8632,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,FIN,Finland,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2016,,8725,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,FIN,Finland,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2017,,9709,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,FIN,Finland,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2018,,9775,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,FIN,Finland,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2019,,11013,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,FIN,Finland,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2020,,9331,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,FIN,Finland,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2021,,10742,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,FIN,Finland,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2022,,16475,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,FIN,Finland,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2023,,21228,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,FRA,France,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2014,,103767,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,FRA,France,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2015,,103047,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,FRA,France,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2016,,98456,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,FRA,France,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2017,,98499,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,FRA,France,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2018,,101846,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,FRA,France,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2019,,102131,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,FRA,France,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2020,,86151,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,FRA,France,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2021,,101341,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,FRA,France,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2022,,105033,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,DEU,Germany,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2014,,69326,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,DEU,Germany,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2015,,88558,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,DEU,Germany,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2016,,112139,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,DEU,Germany,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2017,,121920,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,DEU,Germany,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2018,,104255,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,DEU,Germany,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2019,,108122,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,DEU,Germany,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2020,,66087,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,DEU,Germany,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2021,,93011,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,DEU,Germany,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2022,,101954,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2014,,2526,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2015,,3444,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2016,,4100,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2017,,3058,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2018,,2781,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2019,,3671,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2020,,1835,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2021,,2609,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,ISR,Israel,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2014,,4946,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,ISR,Israel,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2015,,5473,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,ISR,Israel,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2016,,5441,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,ISR,Israel,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2017,,6700,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,ISR,Israel,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2018,,5600,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,ISR,Israel,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2019,,6400,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,ISR,Israel,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2020,,6300,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,ISR,Israel,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2021,,6800,,A,Normal value,0,Units,1,One
